clueweb12-0000tw-00-00018	Cancer	<http://www.wikidata.org/entity/Q326041>
clueweb12-0000tw-00-00018	HIV	<http://www.wikidata.org/entity/Q15787>
clueweb12-0000tw-00-00018	CCR5	<http://www.wikidata.org/entity/Q14865176>
clueweb12-0000tw-00-00018	HIV	<http://www.wikidata.org/entity/Q15787>
clueweb12-0000tw-00-00018	CCR5	<http://www.wikidata.org/entity/Q14865176>
clueweb12-0000tw-00-00018	HIV	<http://www.wikidata.org/entity/Q15787>
clueweb12-0000tw-00-00018	HIV	<http://www.wikidata.org/entity/Q15787>
clueweb12-0000tw-00-00018	HIV	<http://www.wikidata.org/entity/Q15787>
clueweb12-0000tw-00-00018	CCR5 DNA	<http://www.wikidata.org/entity/Q14865176>
clueweb12-0000tw-00-00018	HIV	<http://www.wikidata.org/entity/Q15787>
clueweb12-0000tw-00-00018	HIV	<http://www.wikidata.org/entity/Q15787>
clueweb12-0000tw-00-00018	HIV	<http://www.wikidata.org/entity/Q15787>
clueweb12-0000tw-00-00018	CCR5 DNA	<http://www.wikidata.org/entity/Q14865176>
clueweb12-0000tw-00-00018	HIV	<http://www.wikidata.org/entity/Q15787>
clueweb12-0000tw-00-00018	HIV	<http://www.wikidata.org/entity/Q15787>
clueweb12-0000tw-00-00018	CCR5 DNA	<http://www.wikidata.org/entity/Q14865176>
clueweb12-0000tw-00-00018	HIV	<http://www.wikidata.org/entity/Q15787>
clueweb12-0000tw-00-00018	HIV	<http://www.wikidata.org/entity/Q15787>
clueweb12-0000tw-00-00019	State	<http://www.wikidata.org/entity/Q24056375>
clueweb12-0000tw-00-00019	Medicaid	<http://www.wikidata.org/entity/Q1141363>
clueweb12-0000tw-00-00019	United States	<http://www.wikidata.org/entity/Q3965121>
clueweb12-0000tw-00-00019	U.S	<http://www.wikidata.org/entity/Q21712153>
clueweb12-0000tw-00-00019	Bladder Cancer	<http://www.wikidata.org/entity/Q30230812>
clueweb12-0000tw-00-00019	Cancer	<http://www.wikidata.org/entity/Q326041>
clueweb12-0000tw-00-00019	Cancer	<http://www.wikidata.org/entity/Q326041>
clueweb12-0000tw-00-00019	National Institute of Mental Health	<http://www.wikidata.org/entity/Q1967405>
clueweb12-0000tw-00-00019	NIMH	<http://www.wikidata.org/entity/Q71312194>
clueweb12-0000tw-00-00019	NIMH	<http://www.wikidata.org/entity/Q71312194>
clueweb12-0000tw-00-00019	U.S	<http://www.wikidata.org/entity/Q21712153>
clueweb12-0000tw-00-00019	CDC	<http://www.wikidata.org/entity/Q29723728>
clueweb12-0000tw-00-00020	Bladder Cancer	<http://www.wikidata.org/entity/Q30230812>
clueweb12-0000tw-00-00020	Cancer	<http://www.wikidata.org/entity/Q326041>
clueweb12-0000tw-00-00020	Cancer	<http://www.wikidata.org/entity/Q326041>
clueweb12-0000tw-00-00021	Bladder Cancer	<http://www.wikidata.org/entity/Q30230812>
clueweb12-0000tw-00-00021	Cancer	<http://www.wikidata.org/entity/Q326041>
clueweb12-0000tw-00-00021	Cancer	<http://www.wikidata.org/entity/Q326041>
clueweb12-0000tw-00-00021	Care	<http://www.wikidata.org/entity/Q5038838>
clueweb12-0000tw-00-00021	Care	<http://www.wikidata.org/entity/Q5038838>
clueweb12-0000tw-00-00022	California	<http://www.wikidata.org/entity/Q1393019>
clueweb12-0000tw-00-00022	HIV	<http://www.wikidata.org/entity/Q15787>
clueweb12-0000tw-00-00022	Bladder Cancer	<http://www.wikidata.org/entity/Q30230812>
clueweb12-0000tw-00-00022	Cancer	<http://www.wikidata.org/entity/Q326041>
clueweb12-0000tw-00-00022	Cancer	<http://www.wikidata.org/entity/Q326041>
clueweb12-0000tw-00-00023	Americans	<http://www.wikidata.org/entity/Q2384959>
clueweb12-0000tw-00-00023	Bladder Cancer	<http://www.wikidata.org/entity/Q30230812>
clueweb12-0000tw-00-00023	Cancer	<http://www.wikidata.org/entity/Q326041>
clueweb12-0000tw-00-00023	Cancer	<http://www.wikidata.org/entity/Q326041>
clueweb12-0000tw-00-00024	Bladder Cancer	<http://www.wikidata.org/entity/Q30230812>
clueweb12-0000tw-00-00024	Cancer	<http://www.wikidata.org/entity/Q326041>
clueweb12-0000tw-00-00024	Cancer	<http://www.wikidata.org/entity/Q326041>
clueweb12-0000tw-00-00024	Care	<http://www.wikidata.org/entity/Q5038838>
clueweb12-0000tw-00-00024	United States	<http://www.wikidata.org/entity/Q3965121>
clueweb12-0000tw-00-00025	The American Association of Retired Persons	<http://www.wikidata.org/entity/Q54598891>
clueweb12-0000tw-00-00025	Bladder Cancer	<http://www.wikidata.org/entity/Q30230812>
clueweb12-0000tw-00-00025	Cancer	<http://www.wikidata.org/entity/Q326041>
clueweb12-0000tw-00-00025	Cancer	<http://www.wikidata.org/entity/Q326041>
clueweb12-0000tw-00-00025	Care	<http://www.wikidata.org/entity/Q5038838>
clueweb12-0000tw-00-00026	HIV	<http://www.wikidata.org/entity/Q15787>
clueweb12-0000tw-00-00026	Bladder Cancer	<http://www.wikidata.org/entity/Q30230812>
clueweb12-0000tw-00-00026	Cancer	<http://www.wikidata.org/entity/Q326041>
clueweb12-0000tw-00-00026	Cancer	<http://www.wikidata.org/entity/Q326041>
clueweb12-0000tw-00-00026	Manatu Hauora	<http://www.wikidata.org/entity/Q16889186>
clueweb12-0000tw-00-00026	ACC	<http://www.wikidata.org/entity/Q29018093>
clueweb12-0000tw-00-00026	Accident Compensation Corporation	<http://www.wikidata.org/entity/Q4672556>
clueweb12-0000tw-00-00026	Ministry of Health	<http://www.wikidata.org/entity/Q957137>
clueweb12-0000tw-00-00027	United	<http://www.wikidata.org/entity/Q7887305>
clueweb12-0000tw-00-00027	United	<http://www.wikidata.org/entity/Q7887305>
clueweb12-0000tw-00-00027	United	<http://www.wikidata.org/entity/Q7887305>
clueweb12-0000tw-00-00027	Bladder Cancer	<http://www.wikidata.org/entity/Q30230812>
clueweb12-0000tw-00-00027	Cancer	<http://www.wikidata.org/entity/Q326041>
clueweb12-0000tw-00-00027	Cancer	<http://www.wikidata.org/entity/Q326041>
clueweb12-0000tw-00-00027	United	<http://www.wikidata.org/entity/Q7887305>
clueweb12-0000tw-00-00027	United	<http://www.wikidata.org/entity/Q7887305>
clueweb12-0000tw-00-00027	United	<http://www.wikidata.org/entity/Q7887305>
clueweb12-0000tw-00-00027	United	<http://www.wikidata.org/entity/Q7887305>
clueweb12-0000tw-00-00028	HIV	<http://www.wikidata.org/entity/Q15787>
clueweb12-0000tw-00-00028	Estee Lauder	<http://www.wikidata.org/entity/Q19760338>
clueweb12-0000tw-00-00028	Bladder Cancer	<http://www.wikidata.org/entity/Q30230812>
clueweb12-0000tw-00-00028	Cancer	<http://www.wikidata.org/entity/Q326041>
clueweb12-0000tw-00-00028	Charlotte Hayley	<http://www.wikidata.org/entity/Q65022271>
clueweb12-0000tw-00-00028	Susan G. Komen	<http://www.wikidata.org/entity/Q30296717>
clueweb12-0000tw-00-00029	Bladder Cancer	<http://www.wikidata.org/entity/Q30230812>
clueweb12-0000tw-00-00029	Cancer	<http://www.wikidata.org/entity/Q326041>
clueweb12-0000tw-00-00029	Austin	<http://www.wikidata.org/entity/Q39073288>
clueweb12-0000tw-00-00030	Uterine Cancer	<http://www.wikidata.org/entity/Q1209744>
clueweb12-0000tw-00-00030	Uterine	<http://www.wikidata.org/entity/Q2463884>
clueweb12-0000tw-00-00030	Uterine Cancer	<http://www.wikidata.org/entity/Q1209744>
clueweb12-0000tw-00-00030	Bladder Cancer	<http://www.wikidata.org/entity/Q30230812>
clueweb12-0000tw-00-00030	Cancer	<http://www.wikidata.org/entity/Q326041>
clueweb12-0000tw-00-00030	Uterine Cancer	<http://www.wikidata.org/entity/Q1209744>
clueweb12-0000tw-00-00030	Uterine Cancer	<http://www.wikidata.org/entity/Q1209744>
clueweb12-0000tw-00-00030	Uterine Cancer	<http://www.wikidata.org/entity/Q1209744>
clueweb12-0000tw-00-00030	Uterine Cancer	<http://www.wikidata.org/entity/Q1209744>
clueweb12-0000tw-00-00030	Uterine Cancer	<http://www.wikidata.org/entity/Q1209744>
clueweb12-0000tw-00-00030	Uterine Cancer	<http://www.wikidata.org/entity/Q1209744>
clueweb12-0000tw-00-00030	Uterine Cancer	<http://www.wikidata.org/entity/Q1209744>
clueweb12-0000tw-00-00030	Uterine Cancer	<http://www.wikidata.org/entity/Q1209744>
clueweb12-0000tw-00-00031	Myeloma	<http://www.wikidata.org/entity/Q54906154>
clueweb12-0000tw-00-00031	HIV	<http://www.wikidata.org/entity/Q15787>
clueweb12-0000tw-00-00031	Bladder Cancer	<http://www.wikidata.org/entity/Q30230812>
clueweb12-0000tw-00-00031	Leukemia	<http://www.wikidata.org/entity/Q6534498>
clueweb12-0000tw-00-00031	Leukemia	<http://www.wikidata.org/entity/Q6534498>
clueweb12-0000tw-00-00033	Insurance	<http://www.wikidata.org/entity/Q33228608>
clueweb12-0000tw-00-00034	Insurance	<http://www.wikidata.org/entity/Q33228608>
clueweb12-0000tw-00-00035	Insurance	<http://www.wikidata.org/entity/Q33228608>
clueweb12-0000tw-00-00036	Insurance	<http://www.wikidata.org/entity/Q33228608>
clueweb12-0000tw-00-00037	Insurance	<http://www.wikidata.org/entity/Q33228608>
clueweb12-0000tw-00-00038	Insurance	<http://www.wikidata.org/entity/Q33228608>
clueweb12-0000tw-00-00039	Insurance	<http://www.wikidata.org/entity/Q33228608>
clueweb12-0000tw-00-00040	Insurance	<http://www.wikidata.org/entity/Q33228608>
clueweb12-0000tw-00-00041	Insurance	<http://www.wikidata.org/entity/Q33228608>
clueweb12-0000tw-00-00045	Cappy	<http://www.wikidata.org/entity/Q1089981>
clueweb12-0000tw-00-00045	JavaScript	<http://www.wikidata.org/entity/Q2005>
clueweb12-0000tw-00-00045	Macromedia Flash Player	<http://www.wikidata.org/entity/Q29000793>
clueweb12-0000tw-00-00045	Loading	<http://www.wikidata.org/entity/Q77009094>
clueweb12-0000tw-00-00045	Elliot	<http://www.wikidata.org/entity/Q29638848>
clueweb12-0000tw-00-00045	HIV	<http://www.wikidata.org/entity/Q15787>
clueweb12-0000tw-00-00045	Cassius	<http://www.wikidata.org/entity/Q1048429>
clueweb12-0000tw-00-00045	Community Guidelines	<http://www.wikidata.org/entity/Q57891519>
clueweb12-0000tw-00-00045	Elliot	<http://www.wikidata.org/entity/Q29638848>
clueweb12-0000tw-00-00045	Cassius	<http://www.wikidata.org/entity/Q1048429>
clueweb12-0000tw-00-00045	Elliot	<http://www.wikidata.org/entity/Q29638848>
clueweb12-0000tw-00-00047	Prego	<http://www.wikidata.org/entity/Q23785216>
clueweb12-0000tw-00-00048	Swiss	<http://www.wikidata.org/entity/Q15849757>
clueweb12-0000tw-00-00049	Magic	<http://www.wikidata.org/entity/Q910887>
clueweb12-0000tw-00-00051	Costco	<http://www.wikidata.org/entity/Q715583>
clueweb12-0000tw-00-00051	Gateway	<http://www.wikidata.org/entity/Q11612443>
clueweb12-0000tw-00-00051	Gateway	<http://www.wikidata.org/entity/Q11612443>
clueweb12-0000tw-00-00051	Coupons	<http://www.wikidata.org/entity/Q24258547>
clueweb12-0000tw-00-00051	Costco	<http://www.wikidata.org/entity/Q715583>
clueweb12-0000tw-00-00051	Costco	<http://www.wikidata.org/entity/Q715583>
clueweb12-0000tw-00-00051	Gold Star	<http://www.wikidata.org/entity/Q16675272>
clueweb12-0000tw-00-00053	Bourne	<http://www.wikidata.org/entity/Q19481099>
clueweb12-0000tw-00-00053	Tidak Lagi D	<http://www.wikidata.org/entity/Q24896228>
clueweb12-0000tw-00-00053	Flori	<http://www.wikidata.org/entity/Q19967889>
clueweb12-0000tw-00-00053	Bookmark	<http://www.wikidata.org/entity/Q64558993>
clueweb12-0000tw-00-00053	Pilot Lion	<http://www.wikidata.org/entity/Q1333406>
clueweb12-0000tw-00-00053	RSS Feed	<http://www.wikidata.org/entity/Q7259635>
clueweb12-0000tw-00-00053	Alexander Fleming	<http://www.wikidata.org/entity/Q73852214>
clueweb12-0000tw-00-00053	Bourne Legacy	<http://www.wikidata.org/entity/Q494048>
clueweb12-0000tw-00-00053	Matt Damon	<http://www.wikidata.org/entity/Q175535>
clueweb12-0000tw-00-00053	Bourne Legacy	<http://www.wikidata.org/entity/Q494048>
clueweb12-0000tw-00-00053	Matt Damon	<http://www.wikidata.org/entity/Q175535>
clueweb12-0000tw-00-00053	Bourne	<http://www.wikidata.org/entity/Q19481099>
clueweb12-0000tw-00-00053	Bourne Legacy	<http://www.wikidata.org/entity/Q494048>
clueweb12-0000tw-00-00053	Bis Kota	<http://www.wikidata.org/entity/Q3816622>
clueweb12-0000tw-00-00053	Harga	<http://www.wikidata.org/entity/Q3127431>
clueweb12-0000tw-00-00053	Konser Sepultura	<http://www.wikidata.org/entity/Q31653970>
clueweb12-0000tw-00-00053	Apa Itu SOPA	<http://www.wikidata.org/entity/Q18614904>
clueweb12-0000tw-00-00053	Ac.	<http://www.wikidata.org/entity/Q182336>
clueweb12-0000tw-00-00053	Geve Me Al	<http://www.wikidata.org/entity/Q743432>
clueweb12-0000tw-00-00053	Tembak Kepala	<http://www.wikidata.org/entity/Q64822502>
clueweb12-0000tw-00-00053	Pakistan	<http://www.wikidata.org/entity/Q843>
clueweb12-0000tw-00-00053	Hugh Hefner	<http://www.wikidata.org/entity/Q194280>
clueweb12-0000tw-00-00053	Damon	<http://www.wikidata.org/entity/Q31187228>
clueweb12-0000tw-00-00053	CentOS	<http://www.wikidata.org/entity/Q207542>
clueweb12-0000tw-00-00053	Debian	<http://www.wikidata.org/entity/Q7715973>
clueweb12-0000tw-00-00053	Facebook	<http://www.wikidata.org/entity/Q18613161>
clueweb12-0000tw-00-00053	Fedora	<http://www.wikidata.org/entity/Q656910>
clueweb12-0000tw-00-00053	Fennec	<http://www.wikidata.org/entity/Q39732>
clueweb12-0000tw-00-00053	FireFox	<http://www.wikidata.org/entity/Q1418932>
clueweb12-0000tw-00-00053	Detail Ferrari F2012 Fo	<http://www.wikidata.org/entity/Q171791>
clueweb12-0000tw-00-00053	RIM Diskon	<http://www.wikidata.org/entity/Q60642522>
clueweb12-0000tw-00-00053	BlackBerry PlayBook	<http://www.wikidata.org/entity/Q7757441>
clueweb12-0000tw-00-00053	RSS Feed	<http://www.wikidata.org/entity/Q7259635>
clueweb12-0000tw-00-00053	RSS	<http://www.wikidata.org/entity/Q18050995>
clueweb12-0000tw-00-00053	Ikuti Segera	<http://www.wikidata.org/entity/Q29435200>
clueweb12-0000tw-00-00053	Hacke	<http://www.wikidata.org/entity/Q792156>
clueweb12-0000tw-00-00053	Aaron Cross	<http://www.wikidata.org/entity/Q1917017>
clueweb12-0000tw-00-00053	Jason Bourne	<http://www.wikidata.org/entity/Q19481099>
clueweb12-0000tw-00-00053	The Bourne Legacy	<http://www.wikidata.org/entity/Q494048>
clueweb12-0000tw-00-00053	Matt Damon	<http://www.wikidata.org/entity/Q175535>
clueweb12-0000tw-00-00053	Tony Gilroy	<http://www.wikidata.org/entity/Q353117>
clueweb12-0000tw-00-00053	Jeremy Renner	<http://www.wikidata.org/entity/Q23365>
clueweb12-0000tw-00-00053	Berita IT	<http://www.wikidata.org/entity/Q820707>
clueweb12-0000tw-00-00053	Microsoft Windows	<http://www.wikidata.org/entity/Q1406>
clueweb12-0000tw-00-00053	Facebook Pesa	<http://www.wikidata.org/entity/Q25324338>
clueweb12-0000tw-00-00053	Bourne Legacy	<http://www.wikidata.org/entity/Q1319626>
clueweb12-0000tw-00-00053	Bookmark	<http://www.wikidata.org/entity/Q64558993>
clueweb12-0000tw-00-00053	Bourne Legacy	<http://www.wikidata.org/entity/Q1319626>
clueweb12-0000tw-00-00053	Agustus	<http://www.wikidata.org/entity/Q4694643>
clueweb12-0000tw-00-00056	RINO	<http://www.wikidata.org/entity/Q2529176>
clueweb12-0000tw-00-00056	Ron Paul	<http://www.wikidata.org/entity/Q15257>
clueweb12-0000tw-00-00056	MSNBC	<http://www.wikidata.org/entity/Q13973>
clueweb12-0000tw-00-00056	South Africa	<http://www.wikidata.org/entity/Q60085938>
clueweb12-0000tw-00-00056	Spencer's	<http://www.wikidata.org/entity/Q7575959>
clueweb12-0000tw-00-00056	Spencer	<http://www.wikidata.org/entity/Q64534895>
clueweb12-0000tw-00-00056	Lorinda Hern	<http://www.wikidata.org/entity/Q4815272>
clueweb12-0000tw-00-00056	South Africa	<http://www.wikidata.org/entity/Q60085938>
clueweb12-0000tw-00-00056	Spencer	<http://www.wikidata.org/entity/Q64534895>
clueweb12-0000tw-00-00056	Ueno Zoo	<http://www.wikidata.org/entity/Q162722>
clueweb12-0000tw-00-00056	Tokyo	<http://www.wikidata.org/entity/Q7813799>
clueweb12-0000tw-00-00057	Yankees	<http://www.wikidata.org/entity/Q8048794>
clueweb12-0000tw-00-00057	Brian Cashman	<http://www.wikidata.org/entity/Q2924879>
clueweb12-0000tw-00-00057	Cashman's	<http://www.wikidata.org/entity/Q51388074>
clueweb12-0000tw-00-00057	Cashman	<http://www.wikidata.org/entity/Q7143286>
